Adresse,location,Latitude,Longitude
4 VLA DE LONGCHAMP 75016 PARIS FRANCE,"4, Villa de Longchamp, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8655012,2.2897304
39 BD LEFEBVRE 75015 PARIS FRANCE,"39, Boulevard Lefebvre, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8316698,2.2911818
103 BD PONIATOWSKI 75012 PARIS FRANCE,"103, Boulevard Poniatowski, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8346601,2.4047759
1 RUE EDMOND ABOUT 75016 PARIS FRANCE,,,
154 RUE RAYMOND LOSSERAND 75014 PARIS FRANCE,"154, Rue Raymond Losserand, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8308708,2.3118942
8 RUE PERNETY 75014 PARIS FRANCE,"8, Rue Pernety, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8328223,2.3200513
64 RUE BONAPARTE 75006 PARIS FRANCE,"64, Rue Bonaparte, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8520907,2.3329538
14 RUE DUROC 75007 PARIS FRANCE,"14, Rue Duroc, Quartier de l'École Militaire, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8479298,2.3139567
3 RUE GEORGES VILLE 75016 PARIS FRANCE,"3, Rue Georges Ville, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8703723,2.2885687
18 RUE DU BANQUIER 75013 PARIS FRANCE,"18, Rue du Banquier, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8356382,2.3562279
71 RUE DE CHARENTON 75012 PARIS FRANCE,"Le Cheval de Troie, 71, Rue de Charenton, Quartier des Quinze-Vingts, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8499627,2.374023
67 RUE DE LA CONVENTION 75015 PARIS FRANCE,"67, Rue de la Convention, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8429566,2.2840696
8 RUE MARSOULAN 75012 PARIS FRANCE,"8, Rue Marsoulan, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8454675,2.4029973
3 AV PAUL DOUMER 75016 PARIS FRANCE,"3, Avenue Paul Doumer, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8616032,2.285651
8 RUE SAINTE LUCIE 75015 PARIS FRANCE,"8, Rue Sainte-Lucie, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8444892,2.2855908
48 BD DE PICPUS 75012 PARIS FRANCE,"48, Boulevard de Picpus, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8433869,2.401967
7 AV ALBERT BARTHOLOME 75015 PARIS FRANCE,"7, Avenue Albert Bartholomé, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8293333,2.293011
12 RUE DU CHAMP DE MARS 75007 PARIS FRANCE,"Fromagerie Marie-Anne Cantin, 12, Rue du Champ de Mars, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8564823,2.3056302
19 BD DE GRENELLE 75015 PARIS FRANCE,"19, Boulevard de Grenelle, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8534593,2.2901463
45 RUE DE BOURGOGNE 75007 PARIS FRANCE,"45, Rue de Bourgogne, Quartier des Invalides, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.8567658,2.3173129
71 RUE OBERKAMPF 75011 PARIS FRANCE,"71, Rue Oberkampf, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8649347,2.3736966
3 RUE MONTERA 75012 PARIS FRANCE,"3, Rue Montéra, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8448564,2.4078048
104 RUE SAINT MAUR 75011 PARIS FRANCE,"Au Nouveau Nez, 104, Rue Saint-Maur, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8661975,2.3770012
93 RUE CAMBRONNE 75015 PARIS FRANCE,"93, Rue Cambronne, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8422423,2.3030885
3 RUE AUGUSTE COMTE 75006 PARIS FRANCE,"3, Rue Auguste Comte, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8440123,2.3383085
43 RUE DU RANELAGH 75016 PARIS FRANCE,"43, Rue du Ranelagh, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.854024,2.2758704
10 RUE LE VERRIER 75006 PARIS FRANCE,"10, Rue Le Verrier, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8420031,2.3340958
9 RUE PETION 75011 PARIS FRANCE,"9, Rue Pétion, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8586143,2.3815209
53 AV DE VERSAILLES 75016 PARIS FRANCE,"53, Avenue de Versailles, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8478998,2.2744539
4 RUE BORROMEE 75015 PARIS FRANCE,"4, Rue Borromée, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8419163,2.3045685
218 AV DU MAINE 75014 PARIS FRANCE,"218, Avenue du Maine, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8293114,2.3260215
44 RUE SAINT BERNARD 75011 PARIS FRANCE,"44, Rue Saint-Bernard, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8534876,2.3805513
6 RUE DE BIEVRE 75005 PARIS FRANCE,"6, Rue de Bièvre, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8509394,2.3505557
223 AV DAUMESNIL 75012 PARIS FRANCE,"223, Avenue Daumesnil, Quartier des Quinze-Vingts, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8382842,2.3997169
33 RUE MONGE 75005 PARIS FRANCE,"33, Rue Monge, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8460698,2.3519654
46 RUE MOLITOR 75016 PARIS FRANCE,"46, Rue Molitor, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.845388,2.2598299
2 RUE DE NICE 75011 PARIS FRANCE,"2, Rue de Nice, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8543479,2.3909413
6 RUE DU GAL CAMOU 75007 PARIS FRANCE,,,
10 RUE BEAUNIER 75014 PARIS FRANCE,"10, Rue Beaunier, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8241104,2.3305019
11 RUE CHARLES FOURIER 75013 PARIS FRANCE,"11, Rue Charles Fourier, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8244676,2.3522111
26 RUE DUMERIL 75013 PARIS FRANCE,"26, Rue Duméril, Quartier de la Salpêtrière, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8361798,2.3584102
9 RUE DU GRAND PRIEURE 75011 PARIS FRANCE,"9, Rue du Grand Prieuré, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8650825,2.3689484
14 RUE LACORDAIRE 75015 PARIS FRANCE,"Rue Lacordaire, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8440655,2.2843135
42 RUE DE L ORILLON 75011 PARIS FRANCE,"42, Rue de l'Orillon, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8706554,2.3780338
90 RUE DU COMMERCE 75015 PARIS FRANCE,"90, Rue du Commerce, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8440671,2.2932443
15 RUE DE CRONSTADT 75015 PARIS FRANCE,"15, Rue de Cronstadt, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8347302,2.3024316
19 RUE GEORGE SAND 75016 PARIS FRANCE,"Cordonnerie, 19, Rue George Sand, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8495178,2.2687114
42 RUE DU DOCTEUR ROUX 75015 PARIS FRANCE,"42, Rue du Docteur Roux, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8396959,2.3097175
226 AV DU MAINE 75014 PARIS FRANCE,"226, Avenue du Maine, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8285053,2.326348
5 PL VIOLET 75015 PARIS FRANCE,"5, Place Violet, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8449727,2.2905057
13 RUE ERNEST RENAN 75015 PARIS FRANCE,"13, Rue Ernest Renan, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8431172,2.31013
20 RUE DE TOURNON 75006 PARIS FRANCE,"20, Rue de Tournon, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8494166,2.3371458
4 VLA CHANEZ 75016 PARIS FRANCE,"Villa Chanez, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8474293,2.2603824
52 RUE D ALLERAY 75015 PARIS FRANCE,"52, Rue d'Alleray, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8366097,2.3042578
23 RUE DE GRENELLE 75007 PARIS FRANCE,"23, Rue de Grenelle, Quartier des Invalides, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.8534084,2.328235
9 RUE MESSIDOR 75012 PARIS FRANCE,"9, Rue Messidor, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8403654,2.4030888
56 RUE OLIVIER DE SERRES 75015 PARIS FRANCE,"56, Rue Olivier de Serres, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8343248,2.2954147
38 RUE DE LILLE 75007 PARIS FRANCE,"38, Rue de Lille, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.8584873,2.3299875
9 RUE DE LA TOUR 75016 PARIS FRANCE,"9, Rue de la Tour, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8589683,2.2834653
5 RUE HIPPOLYTE MAINDRON 75014 PARIS FRANCE,"5, Rue Hippolyte Maindron, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8329836,2.3230814
36 RUE DE LA FOLIE MERICOURT 75011 PARIS FRANCE,"36, Rue de la Folie-Méricourt, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8632673,2.3728246
39 RUE D ALESIA 75014 PARIS FRANCE,"39, Rue d'Alésia, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8277266,2.3318337
60 AV DE NEW YORK 75016 PARIS FRANCE,"60, Avenue de New York, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8585685,2.2885027
51 RUE DE LA GLACIERE 75013 PARIS FRANCE,"51, Rue de la Glacière, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8324416,2.3446529
4 RUE AUGUSTE BARTHOLDI 75015 PARIS FRANCE,"4, Rue Auguste Bartholdi, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8508639,2.2945692
27 BD EDGAR QUINET 75014 PARIS FRANCE,"27, Boulevard Edgar Quinet, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8415306,2.3231246
9 CITE POPINCOURT 75011 PARIS FRANCE,"9, Cité Popincourt, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8625603,2.3751226
40 RUE PERGOLESE 75016 PARIS FRANCE,"40, Rue Pergolèse, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8743141,2.2826153
39 RUE POUSSIN 75016 PARIS FRANCE,"39, Rue Poussin, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8483839,2.260963
44 RUE DE LA CLEF 75005 PARIS FRANCE,"44, Rue de la Clef, Quartier du Jardin des Plantes, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8425084,2.3527762
27 RUE CLAUDE BERNARD 75005 PARIS FRANCE,"27, Rue Claude Bernard, Quartier du Val-de-Grâce, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8393985,2.3480153
53 AV LEDRU ROLLIN 75012 PARIS FRANCE,"53, Avenue Ledru-Rollin, Quartier des Quinze-Vingts, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.848469,2.3719543
4 RUE GASTON DE ST PAUL 75016 PARIS FRANCE,"4, Rue Gaston de Saint-Paul, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8643604,2.2987103
56 RUE DE LA MONTGN STE GENEVIEVE 75005 PARIS FRANCE,,,
20 PAS FOUBERT 75013 PARIS FRANCE,"20, Passage Foubert, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.824895,2.3532199
14 RUE FANTIN LATOUR 75016 PARIS FRANCE,"14, Rue Fantin Latour, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8399081,2.2653886
5 VLA GAUDELET 75011 PARIS FRANCE,"5, Villa Gaudelet, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8655819,2.3796755
15 RUE DES TAILLANDIERS 75011 PARIS FRANCE,"15, Rue des Taillandiers, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.854395,2.3751254
28 RUE ROSENWALD 75015 PARIS FRANCE,"28, Rue Rosenwald, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8327108,2.3055891
5 RUE ROBERT FLEURY 75015 PARIS FRANCE,"5, Rue Robert Fleury, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.843624,2.301775
6 RUE D ARRAS 75005 PARIS FRANCE,"6, Rue d'Arras, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.847439,2.3515776
44 BD EXELMANS 75016 PARIS FRANCE,"44, Boulevard Exelmans, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8418116,2.2633852
350 RUE LECOURBE 75015 PARIS FRANCE,"350, Rue Lecourbe, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8368243,2.2826931
70 RUE ALBERT 75013 PARIS FRANCE,"70, Rue Albert, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8266901,2.371167
6 RUE EDOUARD FOURNIER 75016 PARIS FRANCE,"6, Rue Édouard Fournier, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8622399,2.2718375
3 RUE PAUL LOUIS COURIER 75007 PARIS FRANCE,"Rue Paul-Louis Courier, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.8562052,2.3246694
22 BD VOLTAIRE 75011 PARIS FRANCE,"22, Boulevard Voltaire, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.864828,2.3680232
9 RUE EDOUARD ROBERT 75012 PARIS FRANCE,"9, Rue Édouard Robert, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8366621,2.3995423
94 AV EMILE ZOLA 75015 PARIS FRANCE,"94, Avenue Émile Zola, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8465748,2.2882955
1 AV DU BEL AIR 75012 PARIS FRANCE,,,
175 AV DU MAINE 75014 PARIS FRANCE,"Avenue du Maine, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8322395,2.3250941
10 RUE DE L ECOLE POLYTECHNIQUE 75005 PARIS FRANCE,"10, Rue de l'École Polytechnique, Quartier de la Sorbonne, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8477048,2.3478749
14 RUE CASSETTE 75006 PARIS FRANCE,"14, Rue Cassette, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8497013,2.3307529
86 RUE NATIONALE 75013 PARIS FRANCE,"86, Rue Nationale, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8272184,2.3664667
117 RUE DE JAVEL 75015 PARIS FRANCE,"117, Rue de Javel, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.843483,2.2873073
62 RUE LABROUSTE 75015 PARIS FRANCE,"62, Rue Labrouste, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8326357,2.3068538
65 RUE RAYMOND LOSSERAND 75014 PARIS FRANCE,"Pressing WASHR, 65;67, Rue Raymond Losserand, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8343392,2.3190476
13 RUE DES TROIS COURONNES 75011 PARIS FRANCE,"13, Rue des Trois Couronnes, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8678024,2.3768372
75 RUE DE GRENELLE 75007 PARIS FRANCE,"75, Rue de Grenelle, Quartier des Invalides, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",48.855395,2.3237926
89 RUE BOILEAU 75016 PARIS FRANCE,"89, Rue Boileau, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8401758,2.2621612
317 RUE DE VAUGIRARD 75015 PARIS FRANCE,"Comtesse du Barry, 317, Rue de Vaugirard, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8384644,2.2989926
15 RUE GUY DE LA BROSSE 75005 PARIS FRANCE,"15, Rue Guy de la Brosse, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",48.8448483,2.3550492
1 RUE DE LA MAISON BLANCHE 75013 PARIS FRANCE,"1, Rue de la Maison Blanche, Quartier de la Maison-Blanche, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8259054,2.3577592
9 RUE MONTALEMBERT 75007 PARIS FRANCE,,,
81 RUE MADAME 75006 PARIS FRANCE,"81, Rue Madame, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8458671,2.3315865
77 AV RAYMOND POINCARE 75016 PARIS FRANCE,"77, Avenue Raymond Poincaré, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8681924,2.2855535
64 RUE OBERKAMPF 75011 PARIS FRANCE,"64, Rue Oberkampf, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8649427,2.3743944
106 AV DE SAINT-MANDE 75012 PARIS FRANCE,"106, Avenue de Saint-Mandé, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8441259,2.4098225
7 RUE LAMBLARDIE 75012 PARIS FRANCE,"7, Rue Lamblardie, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8402631,2.3968798
58 RUE SAINT ANDRE DES ARTS 75006 PARIS FRANCE,"58, Rue Saint-André des Arts, Quartier de la Monnaie, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8535177,2.3398786
109 BD SOULT 75012 PARIS FRANCE,"109, Boulevard Soult, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.843446,2.4097484
16 RUE DE SIAM 75016 PARIS FRANCE,"16, Rue de Siam, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8625103,2.2744204
7 AV PHILIPPE AUGUSTE 75011 PARIS FRANCE,"7, Avenue Philippe Auguste, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8498772,2.3947671
2 RUE GIRODET 75016 PARIS FRANCE,"2, Rue Girodet, Quartier d'Auteuil, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8483173,2.2640984
28 RUE SAINT ANDRE DES ARTS 75006 PARIS FRANCE,"Corcoran's Irish Pub, 28, Rue Saint-André des Arts, Quartier de la Monnaie, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8533483,2.3424185
6 RUE D ANKARA 75016 PARIS FRANCE,"6, Rue d'Ankara, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",48.8549881,2.283117
123 RUE DE LA FAISANDERIE 75016 PARIS FRANCE,"123, Rue de la Faisanderie, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.865506,2.2738252
4 RUE GIT-LE-COEUR 75006 PARIS FRANCE,"4, Rue Gît-le-Cœur, Quartier de la Monnaie, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8539524,2.3428177
12 RUE DE VAUGIRARD 75006 PARIS FRANCE,"Rue de Vaugirard, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",48.8455815,2.321735
14 RUE DE FRANQUEVILLE 75016 PARIS FRANCE,"14, Rue de Franqueville, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8613005,2.2708832
1 CITE POPINCOURT 75011 PARIS FRANCE,"1, Cité Popincourt, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8621422,2.3742034
15 RUE JONQUOY 75014 PARIS FRANCE,"15, Rue Jonquoy, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.829886,2.3147891
8 CITE VANEAU 75007 PARIS FRANCE,"8, Cité Vaneau, Quartier des Invalides, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8545275,2.3189727
112 RUE LECOURBE 75015 PARIS FRANCE,"Pharmacie Lecourbe Cambronne, 112, Rue Lecourbe, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8427695,2.3027722
17 RUE OLIVIER NOYER 75014 PARIS FRANCE,"17, Rue Olivier Noyer, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8309539,2.3219567
67 AV RAYMOND POINCARE 75016 PARIS FRANCE,"67, Avenue Raymond Poincaré, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8678276,2.2856467
6 AV LA PORTE DE MONTROUGE 75014 PARIS FRANCE,,,
11 PAS DE LA VISITATION 75007 PARIS FRANCE,"11, Passage de la Visitation, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",48.8565204,2.323642
4 RUE DU NIGER 75012 PARIS FRANCE,"4, Rue du Niger, Quartier du Bel-Air, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France",48.8438062,2.4095266
108 RUE D ALESIA 75014 PARIS FRANCE,"108, Rue d'Alésia, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8294431,2.3225437
25 RUE BEZOUT 75014 PARIS FRANCE,"25, Rue Bézout, Quartier du Petit-Montrouge, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",48.8288602,2.3308711
133 AV EMILE ZOLA 75015 PARIS FRANCE,"133, Avenue Émile Zola, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.847007,2.2932881
54 RUE PERGOLESE 75016 PARIS FRANCE,"54, Rue Pergolèse, Quartier de la Porte-Dauphine, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",48.8738065,2.281832
16 RUE GUILLAUME BERTRAND 75011 PARIS FRANCE,"El Camino, 16, Rue Guillaume Bertrand, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",48.8635931,2.3806295
57 RUE CANTAGREL 75013 PARIS FRANCE,"57, Rue Cantagrel, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8273896,2.3724958
71 RUE DES CEVENNES 75015 PARIS FRANCE,"71, Rue des Cévennes, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",48.8423395,2.2813466
2 RUE XAINTRAILLES 75013 PARIS FRANCE,"2, Rue Xaintrailles, Quartier de la Gare, Paris 13e Arrondissement, Paris, Île-de-France, France métropolitaine, 75013, France",48.8296672,2.3711052
